# http://www.iceandclimate.nbi.ku.dk/data/NGRIP_dust_on_GICC05_20y_december2014.txt
#
# % Dust concentration from the Greenland NGRIP ice cores on the GICC05 time scale.
# % The period covered is from ~10.3 ka b2k (years before A.D. 2000) where the measurements started to
# % 107.62 ka b2k where the GICC05modelext time scale ends.
# % File named NGRIP_dust_on_GICC05_20y_december2014.txt first released December 18th, 2014.
# % This data file and many other data are available from www.icecores.dk
# %
# % Age and depth values refer to the bottom of each interval.
# % Thus, the NGRIP depth interval 1406.44-1407.91 m, corresponding to 10.30-10.32 ka b2k, has an average dust concentration of 9359 particles per mL.
# %
# % All depths reported here are NGRIP2 depths.
# %
# % The concept of maximum counting error is introduced in Rasmussen et al. (2006, Journ. Geophys. Res.).
# % In a standard deviation context, the maximum counting error should be regarded as 2 sigma as discussed in
# % Andersen et al. (2006, Quat. Sci. Rev.). The maximum counting error is a measure of the uncertainty of the
# % GICC05 time scale.
# %
# % The data supplied below are resampled to 20 year resolution from the original measurements. Problems with missing
# % data are ignored if the missing data comprise less thanb half of the depth interval of a given 20-year interval.
# % If more than half of the data are missing, no value is given, which is indicated by "NaN".
# %
# % MAIN REFERENCE:
# % Ruth, U., D. Wagenbach, J. P. Steffensen, and M. Bigler,
# % Continuous record of microparticle concentration and size distribution in the central Greenland NGRIP ice core during the last glacial period
# % J. Geophys. Res., 108(D3), 4098, doi:10.1029/2002JD002376, 2003.
# %
# % GICC05 REFERENCES:
# %
# % The dating of the 7.9-14.7 ka b2k part and the concept of the MCE is described in the paper:
# % S.O. Rasmussen, K.K. Andersen, A.M. Svensson, J.P. Steffensen, B.M. Vinther, H.B. Clausen,
# % M.-L. Siggaard-Andersen, S.J. Johnsen, L.B. Larsen, D. Dahl-Jensen, M. Bigler, R. R�thlisberger,
# % H. Fischer, K. Goto-Azuma, M.E. Hansson, and U. Ruth
# % A new Greenland ice core chronology for the last glacial termination
# % Journ. Geophys. Res., vol. 111, D06102, 2006, doi:10.1029/2005JD006079
# %
# % The dating of the 14.7-41.8 ka b2k part and the ss09sea06bm is described in the paper:
# % K.K. Andersen, A. Svensson, S.J. Johnsen, S.O. Rasmussen, M. Bigler, R. R�thlisberger, U. Ruth,
# % M.-L. Siggaard-Andersen, J.P. Steffensen, D. Dahl-Jensen, B.M. Vinther, and H.B. Clausen
# % The Greenland Ice Core Chronology 2005, 15-42 ka. Part 1: Constructing the time scale
# % Quaternary Science Reviews, vol. 25, Shackleton special issue 24, 2006
# %
# % The dating of the 41.8-60.0 ka b2k part is described in the paper:
# % A. Svensson, K.K. Andersen, M. Bigler, H.B. Clausen, D. Dahl-Jensen, S.M. Davies, S.J. Johnsen,
# % R. Muscheler, S.O. Rasmussen, R. R�thlisberger, I. Seierstad, J.P. Steffensen, and B.M. Vinther
# % A 60,000 year Greenland stratigraphic ice core chronology
# % Submitted to Climate of the Past, October 2007
# %
# % The splicing of the GICC05 and model time scale at 60.2 ka b2k (GICC05modelext) is described in the paper:
# % E.W. Wolff, J. Chappellaz, T. Blunier, S.O. Rasmussen, A. Svensson,
# % Millennial-scale variability during the last glacial: The ice core record
# % Quaternary Science Reviews 29, p. 2828-2838, 2010
# %
# % COLUMNS IN THE DATA FILE
# % 1 : NGRIP2 depth (m)
# % 2 : Age (years b2k)
# % 3 : Maximum counting error (years)
# % 4 : NGRIP Dust content (particles per mL)
depth	age	error	dust
2825.62	98160	NaN	24763
2825.83	98180	NaN	14667
2826.04	98200	NaN	22441
2826.24	98220	NaN	17247
2826.45	98240	NaN	16521
2826.66	98260	NaN	20033
2826.86	98280	NaN	20759
2827.07	98300	NaN	21572
2827.27	98320	NaN	24278
2827.48	98340	NaN	19800
2827.69	98360	NaN	19647
2827.89	98380	NaN	23414
2828.10	98400	NaN	16069
2828.31	98420	NaN	12621
2828.52	98440	NaN	17775
2828.73	98460	NaN	17010
2828.95	98480	NaN	16540
2829.16	98500	NaN	14911
2829.38	98520	NaN	18295
2829.59	98540	NaN	14065
2829.81	98560	NaN	15283
2830.02	98580	NaN	18090
2830.24	98600	NaN	17340
2830.46	98620	NaN	14260
2830.67	98640	NaN	19984
2830.89	98660	NaN	21019
2831.11	98680	NaN	20561
2831.33	98700	NaN	17422
2831.56	98720	NaN	12693
2831.78	98740	NaN	13805
2832	98760	NaN	15548
2832.23	98780	NaN	13196
2832.45	98800	NaN	11828
2832.67	98820	NaN	11902
2832.89	98840	NaN	11912
2833.12	98860	NaN	11853
2833.34	98880	NaN	19219
2833.56	98900	NaN	13712
2833.78	98920	NaN	18419
2834	98940	NaN	17053
2834.21	98960	NaN	20360
2834.43	98980	NaN	15482
2834.64	99000	NaN	19214
2834.85	99020	NaN	18472
2835.06	99040	NaN	18462
2835.27	99060	NaN	23473
2835.48	99080	NaN	17823
2835.69	99100	NaN	16401
2835.90	99120	NaN	17161
2836.11	99140	NaN	17053
2836.32	99160	NaN	14507
2836.53	99180	NaN	NaN
2836.74	99200	NaN	18813
2836.95	99220	NaN	16107
2837.16	99240	NaN	17737
2837.38	99260	NaN	13123
2837.59	99280	NaN	18665
2837.81	99300	NaN	20283
2838.02	99320	NaN	16589
2838.24	99340	NaN	17644
2838.45	99360	NaN	17776
2838.67	99380	NaN	21650
2838.89	99400	NaN	13498
2839.11	99420	NaN	13583
2839.33	99440	NaN	13275
2839.54	99460	NaN	16670
2839.76	99480	NaN	14085
2839.98	99500	NaN	15606
2840.20	99520	NaN	18444
2840.42	99540	NaN	15056
2840.63	99560	NaN	18262
2840.85	99580	NaN	19085
2841.07	99600	NaN	13898
2841.29	99620	NaN	15799
2841.51	99640	NaN	14276
2841.73	99660	NaN	15032
2841.95	99680	NaN	14913
2842.18	99700	NaN	22352
2842.40	99720	NaN	18796
2842.62	99740	NaN	13699
2842.84	99760	NaN	15513
2843.06	99780	NaN	12739
2843.29	99800	NaN	13173
2843.51	99820	NaN	19234
2843.74	99840	NaN	13637
2843.96	99860	NaN	12861
2844.18	99880	NaN	15038
2844.41	99900	NaN	13521
2844.63	99920	NaN	13872
2844.86	99940	NaN	12832
2845.08	99960	NaN	16669
2845.31	99980	NaN	14644
2845.53	100000	NaN	18768
2845.76	100020	NaN	17345
2845.99	100040	NaN	15569
2846.22	100060	NaN	14962
2846.44	100080	NaN	16073
2846.67	100100	NaN	NaN
2846.89	100120	NaN	13656
2847.11	100140	NaN	15948
2847.33	100160	NaN	17256
2847.55	100180	NaN	15397
2847.78	100200	NaN	18203
2848	100220	NaN	13740
2848.21	100240	NaN	17442
2848.43	100260	NaN	17884
2848.65	100280	NaN	17785
2848.87	100300	NaN	20031
2849.09	100320	NaN	18204
2849.31	100340	NaN	14994
2849.53	100360	NaN	15137
2849.74	100380	NaN	14370
2849.96	100400	NaN	NaN
2850.18	100420	NaN	13785
2850.39	100440	NaN	17087
2850.61	100460	NaN	17790
2850.82	100480	NaN	14962
2851.04	100500	NaN	15225
2851.25	100520	NaN	14587
2851.47	100540	NaN	17008
2851.69	100560	NaN	12140
2851.90	100580	NaN	12278
2852.12	100600	NaN	15720
2852.34	100620	NaN	15554
2852.56	100640	NaN	15687
2852.77	100660	NaN	NaN
2852.99	100680	NaN	15887
2853.21	100700	NaN	13650
2853.42	100720	NaN	11742
2853.64	100740	NaN	12357
2853.85	100760	NaN	12282
2854.07	100780	NaN	15052
2854.28	100800	NaN	19125
2854.50	100820	NaN	14281
2854.72	100840	NaN	17107
2854.94	100860	NaN	17879
2855.16	100880	NaN	12221
2855.38	100900	NaN	15918
2855.60	100920	NaN	18182
2855.82	100940	NaN	13602
2856.04	100960	NaN	NaN
2856.26	100980	NaN	NaN
2856.48	101000	NaN	11644
2856.70	101020	NaN	11316
2856.92	101040	NaN	16246
2857.15	101060	NaN	12486
2857.37	101080	NaN	14202
2857.60	101100	NaN	13133
2857.82	101120	NaN	10548
2858.05	101140	NaN	14111
2858.27	101160	NaN	11989
2858.50	101180	NaN	12962
2858.74	101200	NaN	16661
2858.97	101220	NaN	13623
2859.19	101240	NaN	13694
2859.41	101260	NaN	19315
2859.63	101280	NaN	11328
2859.85	101300	NaN	12548
2860.08	101320	NaN	13548
2860.31	101340	NaN	14005
2860.54	101360	NaN	11898
2860.76	101380	NaN	11756
2860.98	101400	NaN	13751
2861.20	101420	NaN	14157
2861.42	101440	NaN	15556
2861.64	101460	NaN	17975
2861.87	101480	NaN	14644
2862.10	101500	NaN	14653
2862.32	101520	NaN	17396
2862.54	101540	NaN	18695
2862.76	101560	NaN	18562
2862.99	101580	NaN	12359
2863.21	101600	NaN	18800
2863.44	101620	NaN	14284
2863.67	101640	NaN	16974
2863.89	101660	NaN	16825
2864.11	101680	NaN	12472
2864.33	101700	NaN	16534
2864.56	101720	NaN	15471
2864.78	101740	NaN	14021
2865.01	101760	NaN	16586
2865.24	101780	NaN	17447
2865.47	101800	NaN	15332
2865.69	101820	NaN	14771
2865.92	101840	NaN	18115
2866.15	101860	NaN	12440
2866.38	101880	NaN	13733
2866.61	101900	NaN	16169
2866.84	101920	NaN	11405
2867.07	101940	NaN	20669
2867.30	101960	NaN	16034
2867.54	101980	NaN	14912
2867.77	102000	NaN	12887
2868	102020	NaN	10624
2868.24	102040	NaN	13192
2868.47	102060	NaN	15210
2868.70	102080	NaN	14652
2868.93	102100	NaN	13432
2869.16	102120	NaN	NaN
2869.40	102140	NaN	NaN
2869.63	102160	NaN	13375
2869.86	102180	NaN	11857
2870.09	102200	NaN	14916
2870.32	102220	NaN	13543
2870.56	102240	NaN	15007
2870.79	102260	NaN	15081
2871.02	102280	NaN	15966
2871.25	102300	NaN	14729
2871.48	102320	NaN	17258
2871.71	102340	NaN	16344
2871.95	102360	NaN	14306
2872.18	102380	NaN	20135
2872.42	102400	NaN	10753
2872.66	102420	NaN	NaN
2872.90	102440	NaN	15716
2873.13	102460	NaN	11517
2873.36	102480	NaN	16396
2873.59	102500	NaN	10204
2873.82	102520	NaN	13711
2874.05	102540	NaN	18294
2874.29	102560	NaN	17727
2874.52	102580	NaN	13766
2874.75	102600	NaN	12315
2874.98	102620	NaN	14434
2875.21	102640	NaN	10871
2875.45	102660	NaN	13735
2875.68	102680	NaN	13579
2875.91	102700	NaN	15434
2876.14	102720	NaN	11990
2876.37	102740	NaN	15274
2876.60	102760	NaN	13683
2876.83	102780	NaN	15056
2877.07	102800	NaN	12446
2877.31	102820	NaN	15752
2877.54	102840	NaN	15044
2877.78	102860	NaN	16018
2878.03	102880	NaN	15495
2878.27	102900	NaN	14197
2878.51	102920	NaN	16800
2878.75	102940	NaN	15600
2878.98	102960	NaN	16119
2879.21	102980	NaN	18248
2879.45	103000	NaN	NaN
2879.69	103020	NaN	NaN
2879.93	103040	NaN	15450
2880.16	103060	NaN	13310
2880.40	103080	NaN	16090
2880.63	103100	NaN	13411
2880.86	103120	NaN	15199
2881.10	103140	NaN	16219
2881.33	103160	NaN	15230
2881.57	103180	NaN	19287
2881.80	103200	NaN	15217
2882.04	103220	NaN	15305
2882.28	103240	NaN	12840
2882.51	103260	NaN	16729
2882.75	103280	NaN	15662
2882.99	103300	NaN	14276
2883.23	103320	NaN	15803
2883.46	103340	NaN	25168
2883.69	103360	NaN	18894
2883.92	103380	NaN	19066
2884.15	103400	NaN	13054
2884.39	103420	NaN	16446
2884.62	103440	NaN	15530
2884.85	103460	NaN	16375
2885.08	103480	NaN	20604
2885.31	103500	NaN	14640
2885.55	103520	NaN	14698
2885.78	103540	NaN	14579
2886.01	103560	NaN	12967
2886.25	103580	NaN	15258
2886.48	103600	NaN	14233
2886.71	103620	NaN	13981
2886.94	103640	NaN	16132
2887.18	103660	NaN	15694
2887.42	103680	NaN	17673
2887.65	103700	NaN	18770
2887.89	103720	NaN	13276
2888.12	103740	NaN	17261
2888.36	103760	NaN	13467
2888.60	103780	NaN	14535
2888.83	103800	NaN	13163
2889.07	103820	NaN	15007
2889.30	103840	NaN	14989
2889.54	103860	NaN	17032
2889.77	103880	NaN	14887
2890	103900	NaN	23578
2890.24	103920	NaN	20215
2890.46	103940	NaN	25638
2890.69	103960	NaN	26329
2890.91	103980	NaN	27413
2891.12	104000	NaN	28846
2891.33	104020	NaN	13390
2891.53	104040	NaN	18806
2891.72	104060	NaN	31326
2891.92	104080	NaN	37502
2892.13	104100	NaN	41238
2892.34	104120	NaN	49394
2892.55	104140	NaN	56347
2892.74	104160	NaN	79850
2892.93	104180	NaN	75799
2893.13	104200	NaN	54083
2893.32	104220	NaN	59308
2893.51	104240	NaN	78307
2893.71	104260	NaN	56891
2893.90	104280	NaN	63656
2894.10	104300	NaN	53759
2894.32	104320	NaN	58576
2894.53	104340	NaN	59601
2894.76	104360	NaN	51269
2894.99	104380	NaN	33021
2895.22	104400	NaN	15458
2895.46	104420	NaN	12832
2895.69	104440	NaN	14864
2895.93	104460	NaN	11679
2896.16	104480	NaN	20602
2896.39	104500	NaN	23788
2896.61	104520	NaN	30633
2896.84	104540	NaN	49634
2897.05	104560	NaN	60132
2897.25	104580	NaN	57008
2897.46	104600	NaN	54515
2897.64	104620	NaN	71768
2897.83	104640	NaN	63621
2898.01	104660	NaN	87556
2898.19	104680	NaN	75198
2898.37	104700	NaN	65077
2898.55	104720	NaN	92208
2898.73	104740	NaN	65330
2898.91	104760	NaN	79205
2899.09	104780	NaN	148637
2899.27	104800	NaN	77058
2899.44	104820	NaN	96308
2899.62	104840	NaN	83403
2899.80	104860	NaN	87809
2899.97	104880	NaN	107733
2900.15	104900	NaN	88046
2900.33	104920	NaN	134366
2900.51	104940	NaN	113108
2900.69	104960	NaN	82460
2900.87	104980	NaN	106679
2901.04	105000	NaN	79312
2901.22	105020	NaN	76125
2901.39	105040	NaN	96713
2901.57	105060	NaN	114154
2901.75	105080	NaN	88262
2901.93	105100	NaN	108323
2902.11	105120	NaN	104084
2902.30	105140	NaN	92443
2902.48	105160	NaN	72865
2902.66	105180	NaN	96829
2902.84	105200	NaN	88855
2903.02	105220	NaN	81851
2903.19	105240	NaN	111410
2903.37	105260	NaN	111472
2903.55	105280	NaN	106334
2903.73	105300	NaN	110553
2903.91	105320	NaN	97854
2904.09	105340	NaN	97830
2904.28	105360	NaN	98066
2904.47	105380	NaN	112478
2904.66	105400	NaN	116321
2904.85	105420	NaN	97405
2905.05	105440	NaN	87771
2905.26	105460	NaN	68925
2905.46	105480	NaN	34233
2905.67	105500	NaN	41968
2905.88	105520	NaN	41915
2906.09	105540	NaN	25417
2906.31	105560	NaN	18821
2906.54	105580	NaN	24152
2906.77	105600	NaN	23057
2907.01	105620	NaN	25215
2907.25	105640	NaN	22866
2907.49	105660	NaN	25132
2907.72	105680	NaN	NaN
2907.96	105700	NaN	NaN
2908.20	105720	NaN	NaN
2908.44	105740	NaN	NaN
2908.68	105760	NaN	32884
2908.91	105780	NaN	32724
2909.15	105800	NaN	27044
2909.39	105820	NaN	18522
2909.63	105840	NaN	20306
2909.88	105860	NaN	20347
2910.12	105880	NaN	18974
2910.36	105900	NaN	22774
2910.60	105920	NaN	16810
2910.85	105940	NaN	21560
2911.10	105960	NaN	16073
2911.35	105980	NaN	16311
2911.59	106000	NaN	17371
2911.83	106020	NaN	15788
2912.07	106040	NaN	16013
2912.31	106060	NaN	19738
2912.55	106080	NaN	20712
2912.79	106100	NaN	18721
2913.02	106120	NaN	22416
2913.26	106140	NaN	18330
2913.49	106160	NaN	19352
2913.72	106180	NaN	16933
2913.94	106200	NaN	14099
2914.17	106220	NaN	NaN
2914.39	106240	NaN	NaN
2914.63	106260	NaN	NaN
2914.86	106280	NaN	NaN
2915.09	106300	NaN	31186
2915.31	106320	NaN	21690
2915.54	106340	NaN	17089
2915.77	106360	NaN	20316
2916.01	106380	NaN	20178
2916.25	106400	NaN	16706
2916.50	106420	NaN	23428
2916.75	106440	NaN	24873
2916.98	106460	NaN	15396
2917.22	106480	NaN	19887
2917.47	106500	NaN	19118
2917.71	106520	NaN	21061
2917.96	106540	NaN	26304
2918.20	106560	NaN	19629
2918.45	106580	NaN	25660
2918.69	106600	NaN	21081
2918.94	106620	NaN	16164
2919.20	106640	NaN	15938
2919.45	106660	NaN	16049
2919.69	106680	NaN	20557
2919.93	106700	NaN	17269
2920.15	106720	NaN	15796
2920.38	106740	NaN	23486
2920.60	106760	NaN	18947
2920.81	106780	NaN	31363
2921.03	106800	NaN	46940
2921.24	106820	NaN	47606
2921.44	106840	NaN	49476
2921.65	106860	NaN	43099
2921.85	106880	NaN	26281
2922.06	106900	NaN	27132
2922.27	106920	NaN	21087
2922.49	106940	NaN	18866
2922.71	106960	NaN	22834
2922.94	106980	NaN	15651
2923.16	107000	NaN	17388
2923.39	107020	NaN	20510
2923.62	107040	NaN	25945
2923.86	107060	NaN	23229
2924.09	107080	NaN	18944
2924.33	107100	NaN	17498
2924.56	107120	NaN	15811
2924.79	107140	NaN	16509
2925.03	107160	NaN	18006
2925.26	107180	NaN	15676
2925.50	107200	NaN	13973
2925.73	107220	NaN	18972
2925.96	107240	NaN	17081
2926.20	107260	NaN	15133
2926.44	107280	NaN	18697
2926.68	107300	NaN	18213
2926.91	107320	NaN	16229
2927.13	107340	NaN	14596
2927.36	107360	NaN	22215
2927.59	107380	NaN	21574
2927.82	107400	NaN	20510
2928.05	107420	NaN	18504
2928.28	107440	NaN	14256
2928.51	107460	NaN	15099
2928.74	107480	NaN	19424
2928.97	107500	NaN	16478
2929.20	107520	NaN	19097
2929.43	107540	NaN	18521
2929.66	107560	NaN	18074
2929.88	107580	NaN	21558
2930.11	107600	NaN	22553
2930.34	107620	NaN	12574
